No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
16715,WISEA J030925.62-072132.4,47.35677,-7.359,*,-27.0,-9.1e-05,SLS ,18.2g,0.0,0,0,26,5,1,3,0
16716,WISEA J030925.63-072938.0,47.35683,-7.49391,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16717,WISEA J030925.63-082617.1,47.35683,-8.43811,G,,,,23.0g,0.0,0,0,27,2,0,4,0
16718,WISEA J030925.65-082006.4,47.35689,-8.33512,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16719,SDSS J030925.68-082332.5,47.35703,-8.39238,G,,,,21.2g,0.0,0,0,19,2,0,4,0
16720,WISEA J030925.69-075904.2,47.35706,-7.98451,*,,,,21.0g,0.0,0,0,23,3,0,4,0
16721,WISEA J030925.71-074744.3,47.35713,-7.79564,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16722,WISEA J030925.72-071335.8,47.35719,-7.22663,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16723,WISEA J030925.73-080401.2,47.35723,-8.06701,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16724,WISEA J030925.73-081411.3,47.35724,-8.23649,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16725,WISEA J030925.73-082144.6,47.35724,-8.3624,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16726,WISEA J030925.73-071113.9,47.35724,-7.1872,*,,,,21.3g,0.0,0,0,17,2,0,4,0
16727,WISEA J030925.75-073820.7,47.3573,-7.6391,*,,,,22.4g,0.0,0,0,22,3,0,4,0
16728,WISEA J030925.78-081029.0,47.35734,-8.17476,G,,,,23.0g,0.0,0,0,27,2,0,4,0
16729,SDSS J030925.76-075805.1,47.35735,-7.96809,G,,,,22.0g,0.0,0,0,15,1,0,4,0
16730,WISEA J030925.75-082354.8,47.35735,-8.39861,*,,,,22.6g,0.0,0,0,17,2,0,4,0
16731,SDSS J030925.76-074111.9,47.35735,-7.68665,G,,,,22.6g,0.0,0,0,15,1,0,4,0
16732,WISEA J030925.78-073656.7,47.35743,-7.61578,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16733,WISEA J030925.78-073643.4,47.35743,-7.61206,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16734,WISEA J030925.78-082035.1,47.35746,-8.3431,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16735,SDSS J030925.79-081845.1,47.35749,-8.31255,*,,,,19.8g,0.0,0,0,5,1,0,4,0
16736,SDSS J030925.80-071251.9,47.35754,-7.21442,G,,,,23.9g,0.0,0,0,15,1,0,4,0
16737,WISEA J030925.81-073449.0,47.35758,-7.5803,G,,,,21.5g,0.0,0,0,27,2,0,4,0
16738,WISEA J030925.82-080233.2,47.35761,-8.04256,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16739,WISEA J030925.83-071843.3,47.35766,-7.31205,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16740,WISEA J030925.84-080010.5,47.3577,-8.00333,G,,,,22.3g,0.0,0,0,27,2,0,4,0
16741,WISEA J030925.89-080134.8,47.35771,-8.02634,*,,,,23.4g,0.0,0,0,17,2,0,4,0
16742,SDSS J030925.86-072041.6,47.35778,-7.34491,G,,,,22.2g,0.0,0,0,19,2,0,4,0
16743,SDSS J030925.86-074413.9,47.35779,-7.73722,G,,,,21.9g,0.0,0,0,15,1,0,4,0
16744,WISEA J030925.87-080624.5,47.35783,-8.10681,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16745,SDSS J030925.89-074448.5,47.35788,-7.74682,G,,,,22.0g,0.0,0,0,19,2,0,4,0
16746,WISEA J030925.89-074311.7,47.35793,-7.71995,*,,,,22.5g,0.0,0,0,17,2,0,4,0
16747,WISEA J030925.91-072442.1,47.35798,-7.4117,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16748,WISEA J030925.92-082708.7,47.35801,-8.45243,*,,,,14.9g,0.0,0,0,27,4,0,4,0
16749,WISEA J030925.92-081939.4,47.35802,-8.32763,G,,,,22.4g,0.0,0,0,27,2,0,4,0
16750,WISEA J030925.92-081616.7,47.35803,-8.27131,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16751,SDSS J030925.92-075912.2,47.35803,-7.98674,G,,,,21.9g,0.0,0,0,19,2,0,3,0
16752,WISEA J030925.93-072349.0,47.35804,-7.39695,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16753,SDSS J030925.93-072157.5,47.35805,-7.36599,*,,,,22.3g,0.0,0,0,5,1,0,4,0
16754,WISEA J030925.95-074735.9,47.35816,-7.79331,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16755,SDSS J030925.97-082626.6,47.35823,-8.44073,G,,,,22.6g,0.0,0,0,15,1,0,4,0
16756,WISEA J030925.96-082851.6,47.35824,-8.48097,*,,,,22.1g,0.0,1,0,17,2,0,4,0
16757,WISEA J030925.98-073502.0,47.35828,-7.5839,*,,,,23.0g,0.0,0,0,17,2,0,4,0
16758,WISEA J030925.99-071411.0,47.35831,-7.23641,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16759,WISEA J030926.05-075933.1,47.35836,-7.99246,*,,,,22.7g,0.0,0,0,17,2,0,4,0
16760,WISEA J030926.04-080716.8,47.3584,-8.12125,G,,,,21.6g,0.0,0,0,27,2,0,4,0
16761,WISEA J030926.02-073335.4,47.35843,-7.55981,*,,,,22.9g,0.0,0,0,17,2,0,4,0
16762,SDSS J030926.04-071337.4,47.35851,-7.22708,*,,,,22.1g,0.0,0,0,5,1,0,4,0
16763,WISEA J030926.05-081834.5,47.35852,-8.30963,G,,,,21.8g,0.0,0,0,27,2,0,4,0
16764,SDSS J030926.04-072443.1,47.35854,-7.41198,G,,,,20.7g,0.0,0,0,15,1,0,4,0
16765,WISEA J030926.09-075816.1,47.35873,-7.97116,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16766,WISEA J030926.09-081251.9,47.35873,-8.21442,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16767,WISEA J030926.09-075455.2,47.35875,-7.91527,*,,,,23.5g,0.0,0,0,17,2,0,4,0
16768,SDSS J030926.10-081203.3,47.35879,-8.20094,*,,,,23.8g,0.0,0,0,5,1,0,3,0
16769,SDSS J030926.10-074547.9,47.35879,-7.76331,G,,,,25.0g,0.0,0,0,15,1,0,3,0
16770,SDSS J030926.11-075226.0,47.35882,-7.8739,*,,,,22.0g,0.0,0,0,5,1,0,4,0
16771,SDSS J030926.11-073200.9,47.35882,-7.53359,G,,,,22.7g,0.0,0,0,15,1,0,4,0
16772,WISEA J030926.15-074604.2,47.35883,-7.76788,*,,,,22.3g,0.0,0,0,17,2,0,4,0
16773,SDSS J030926.12-081415.2,47.35886,-8.23758,*,165.0,0.00055,SLS ,18.7g,0.0,0,0,9,3,1,4,0
16774,WISEA J030926.12-071242.1,47.35887,-7.21172,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16775,WISEA J030926.13-071620.5,47.35889,-7.27237,G,,,,21.9g,0.0,0,0,27,2,0,4,0
16776,WISEA J030926.13-074550.0,47.35891,-7.76391,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16777,WISEA J030926.14-082607.2,47.35892,-8.43534,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16778,SDSS J030926.14-073335.2,47.35894,-7.5598,*,,,,21.4g,0.0,0,0,13,3,0,4,0
16779,SDSS J030926.15-075732.9,47.35897,-7.95915,G,,,,23.4g,0.0,0,0,15,1,0,4,0
16780,WISEA J030926.17-081021.4,47.35902,-8.17282,G,,,,22.5g,0.0,0,0,27,2,0,3,0
16781,SDSS J030926.18-081124.9,47.35911,-8.19026,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16782,WISEA J030926.19-075615.6,47.35916,-7.93768,G,,,,22.4g,0.0,0,0,27,2,0,3,0
16783,WISEA J030926.20-074451.5,47.3592,-7.74765,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16784,WISEA J030926.21-082231.6,47.35922,-8.37545,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16785,WISEA J030926.21-081146.7,47.35924,-8.19632,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16786,SDSS J030926.23-072851.3,47.35931,-7.48094,G,,,,22.3g,0.0,0,0,15,1,0,4,0
16787,WISEA J030926.28-073931.6,47.35948,-7.65885,G,468489.0,1.56271,SLS ,20.3r,0.0,6,0,21,3,3,4,0
16788,SDSS J030926.30-071813.2,47.35959,-7.30369,*,,,,22.9g,0.0,0,0,5,1,0,4,0
16789,SDSS J030926.30-082743.2,47.3596,-8.46203,*,,,,23.4g,0.0,0,0,5,1,0,4,0
16790,WISEA J030926.31-071511.1,47.35965,-7.25308,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16791,WISEA J030926.34-072807.6,47.35978,-7.46879,G,,,,20.4g,0.0,0,0,27,2,0,4,0
16792,WISEA J030926.34-071218.0,47.35978,-7.20502,G,,,,21.9g,0.0,0,0,27,2,0,4,0
16793,WISEA J030926.35-072902.5,47.35981,-7.48403,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16794,SDSS J030926.35-081509.4,47.35982,-8.25263,G,,,,22.2g,0.0,0,0,15,1,0,4,0
16795,WISEA J030926.36-080101.3,47.35983,-8.01704,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16796,WISEA J030926.36-080155.7,47.35987,-8.03216,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16797,SDSS J030926.37-075620.7,47.35988,-7.93909,*,,,,23.7g,0.0,0,0,5,1,0,4,0
16798,WISEA J030926.41-071905.8,47.36006,-7.31829,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16799,WISEA J030926.41-071742.0,47.36008,-7.29502,G,,,,23.1g,0.0,0,0,27,2,0,4,0
16800,SDSS J030926.43-075519.4,47.36013,-7.92207,*,,,,22.9g,0.0,0,0,5,1,0,3,0
16801,WISEA J030926.44-082345.3,47.36018,-8.39594,*,,,,21.5g,0.0,0,0,17,2,0,4,0
16802,WISEA J030926.44-072702.6,47.36018,-7.45087,*,,,,20.2g,0.0,0,0,17,2,0,4,0
16803,WISEA J030926.44-082407.4,47.36019,-8.40206,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16804,WISEA J030926.44-081535.9,47.3602,-8.25998,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16805,WISEA J030926.45-074323.5,47.36021,-7.72319,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16806,WISEA J030926.45-075854.2,47.36024,-7.98173,*,,,,20.5g,0.0,0,0,23,3,0,4,0
16807,WISEA J030926.46-074521.6,47.36029,-7.75601,RadioS,,,, 1.84,0.0,1,0,13,3,0,0,0
16808,WISEA J030926.49-071604.4,47.36038,-7.26789,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16809,WISEA J030926.49-082937.5,47.36039,-8.49376,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16810,WISEA J030926.49-075329.4,47.36039,-7.89153,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16811,WISEA J030926.50-074831.1,47.36044,-7.80864,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16812,WISEA J030926.50-073309.3,47.36046,-7.55261,*,,,,21.6g,0.0,0,0,23,3,0,4,0
16813,WISEA J030926.52-082329.4,47.36052,-8.39151,G,,,,22.9g,0.0,0,0,27,2,0,4,0
16814,WISEA J030926.54-080854.2,47.36058,-8.14849,G,,,,22.2g,0.0,0,0,27,2,0,4,0
16815,WISEA J030926.54-072424.6,47.3606,-7.40684,*,,,,14.2g,0.0,0,0,31,5,0,4,0
16816,WISEA J030926.54-074409.6,47.36061,-7.73602,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16817,WISEA J030926.54-081701.7,47.36061,-8.28383,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16818,WISEA J030926.54-082256.3,47.36061,-8.38232,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16819,WISEA J030926.54-082620.9,47.36062,-8.43915,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16820,NVSS J030926-074325,47.36062,-7.72383,RadioS,,,, 0.46,0.0,0,0,0,1,0,0,1
16821,WISEA J030926.55-082033.5,47.36063,-8.34266,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16822,WISEA J030926.56-074255.1,47.36068,-7.71532,G,,,,22.3g,0.0,0,0,27,2,0,4,0
16823,WISEA J030926.56-071128.7,47.36069,-7.19132,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16824,SDSS J030926.57-075339.2,47.36071,-7.89424,*,,,,23.8g,0.0,0,0,5,1,0,3,0
16825,WISEA J030926.57-071812.8,47.36074,-7.30356,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16826,SDSS J030926.57-071510.6,47.36075,-7.25297,*,,,,21.9g,0.0,0,0,5,1,0,4,0
16827,WISEA J030926.58-080621.6,47.36076,-8.106,*,,,,19.8g,0.0,0,0,23,3,0,4,0
16828,SDSS J030926.58-080307.2,47.36077,-8.052,G,,,,23.0g,0.0,0,0,15,1,0,4,0
16829,WISEA J030926.58-080315.7,47.36078,-8.05437,G,,,,23.4g,0.0,1,0,27,2,0,4,0
16830,WISEA J030926.62-075257.2,47.36092,-7.88256,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16831,WISEA J030926.62-073802.4,47.36094,-7.634,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16832,SDSS J030926.62-074251.2,47.36095,-7.71423,G,,,,22.0g,0.0,0,0,15,1,0,4,0
16833,SDSS J030926.63-080409.6,47.36096,-8.06934,G,,,,22.2g,0.0,0,0,15,1,0,4,0
16834,WISEA J030926.64-072151.9,47.36104,-7.36442,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16835,SDSS J030926.65-082343.8,47.36105,-8.39552,G,,,,23.0g,0.0,0,0,15,1,0,4,0
16836,WISEA J030926.65-072345.0,47.36105,-7.39584,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16837,WISEA J030926.65-080801.3,47.36107,-8.13371,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16838,WISEA J030926.67-072832.1,47.36114,-7.47559,G,208320.0,0.69488,SLS ,21.3g,0.0,2,0,31,3,1,4,0
16839,WISEA J030926.67-082220.2,47.36114,-8.37229,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16840,WISEA J030926.67-080654.1,47.36114,-8.11504,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16841,WISEA J030926.67-081944.6,47.36115,-8.32906,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16842,SDSS J030926.68-071244.1,47.36119,-7.21227,G,,,,22.4g,0.0,0,0,19,2,0,4,0
16843,WISEA J030926.66-073724.8,47.3612,-7.62372,G,,,,22.9g,0.0,0,0,27,2,0,4,0
16844,WISEA J030926.68-073750.5,47.3612,-7.63071,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16845,WISEA J030926.60-081839.9,47.36121,-8.31137,G,,,,20.3g,0.0,0,0,31,3,0,4,0
16846,SDSS J030926.69-074408.4,47.36122,-7.73567,G,125952.0,0.42013,SLS ,22.3g,0.0,2,0,19,2,1,4,0
16847,WISEA J030926.70-071326.5,47.36128,-7.22405,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16848,SDSS J030926.72-082713.3,47.36134,-8.4537,*,,,,23.8g,0.0,0,0,5,1,0,4,0
16849,WISEA J030926.72-071334.3,47.36134,-7.22622,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16850,WISEA J030926.73-081036.4,47.36138,-8.17678,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16851,WISEA J030926.76-073410.3,47.36154,-7.56951,G,,,,23.2g,0.0,0,0,27,2,0,4,0
16852,WISEA J030926.77-081235.6,47.36157,-8.2099,*,,,,22.8g,0.0,0,0,17,2,0,4,0
16853,SDSS J030926.78-074338.3,47.36162,-7.72731,*,,,,22.2g,0.0,0,0,5,1,0,4,0
16854,WISEA J030926.79-074343.5,47.36164,-7.72877,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16855,WISEA J030926.79-081100.2,47.36165,-8.1834,G,,,,22.3g,0.0,0,0,27,2,0,4,0
16856,WISEA J030926.79-082150.5,47.36165,-8.36405,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16857,SDSS J030926.79-080033.9,47.36166,-8.00943,G,292606.0,0.97603,SLS ,21.3g,0.0,2,0,15,1,1,4,0
16858,SDSS J030926.80-081149.7,47.36169,-8.19714,G,,,,22.2g,0.0,0,0,15,1,0,4,0
16859,SDSS J030926.80-075128.2,47.3617,-7.85783,G,,,,22.3g,0.0,0,0,15,1,0,4,0
16860,WISEA J030926.80-081306.9,47.36171,-8.21861,*,,,,16.6g,0.0,0,0,23,3,0,4,0
16861,SDSS J030926.81-072258.3,47.36174,-7.38286,*,,,,21.3g,0.0,0,0,5,1,0,4,0
16862,WISEA J030926.83-074811.2,47.3618,-7.80312,G,,,,22.6g,0.0,0,0,27,2,0,4,0
16863,SDSS J030926.83-072414.4,47.36182,-7.40403,G,,,,22.7g,0.0,0,0,15,1,0,4,0
16864,SDSS J030926.84-073520.7,47.36186,-7.58911,G,,,,23.1g,0.0,0,0,15,1,0,4,0
16865,WISEA J030926.85-071357.5,47.36192,-7.23264,G,,,,20.2g,0.0,0,0,27,2,0,4,0
16866,WISEA J030926.86-071620.7,47.36196,-7.27244,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16867,WISEA J030926.87-071430.2,47.36199,-7.24174,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16868,WISEA J030926.93-075503.6,47.36203,-7.9176,G,,,,22.2g,0.0,0,0,27,2,0,4,0
16869,2MASS J03092691-0714315,47.36214,-7.2421,*,,,,20.9g,0.0,0,0,10,2,0,4,0
16870,SDSS J030926.92-075741.1,47.36221,-7.96142,G,,,,23.6g,0.0,0,0,15,1,0,4,0
16871,SDSS J030926.93-081612.0,47.36223,-8.27001,*,,,,23.1g,0.0,0,0,5,1,0,4,0
16872,WISEA J030926.94-071205.5,47.36228,-7.20154,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16873,SDSS J030926.94-072159.7,47.36228,-7.36659,G,,,,22.0g,0.0,0,0,15,1,0,4,0
16874,WISEA J030926.94-072302.6,47.36228,-7.38407,*,,,,22.4g,0.0,0,0,17,2,0,4,0
16875,GALEXASC J030926.97-075639.4  ,47.3624,-7.9443,UvS,,,,     ,0.0,0,0,4,1,0,0,0
16876,SDSS J030926.99-075907.9,47.36246,-7.98555,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16877,WISEA J030927.01-075940.8,47.36256,-7.99467,*,,,,21.8g,0.0,0,0,17,2,0,4,0
16878,SDSS J030927.02-082021.4,47.36261,-8.33929,G,,,,23.2g,0.0,0,0,15,1,0,4,0
16879,WISEA J030927.04-071908.8,47.36267,-7.31913,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16880,WISEA J030927.05-080006.9,47.36272,-8.00193,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16881,SDSS J030927.05-080757.9,47.36272,-8.13276,*,-49.0,-0.000162,SLS ,19.7g,0.0,0,0,9,3,1,4,0
16882,WISEA J030927.04-082917.5,47.36273,-8.48822,*,,,,20.9g,0.0,0,0,17,2,0,4,0
16883,SDSS J030927.06-082102.1,47.36277,-8.35059,G,,,,22.4g,0.0,0,0,15,1,0,4,0
16884,WISEA J030927.08-071257.3,47.36286,-7.21594,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16885,WISEA J030927.12-080704.7,47.36286,-8.11828,G,,,,22.6g,0.0,0,0,27,2,0,4,0
16886,SDSS J030927.08-081344.3,47.36287,-8.22899,G,,,,21.2g,0.0,0,0,15,1,0,4,0
16887,WISEA J030927.10-082344.2,47.36292,-8.39563,G,,,,23.2g,0.0,0,0,27,2,0,4,0
16888,WISEA J030927.16-080043.7,47.36292,-8.01195,G,,,,22.9g,0.0,0,0,27,2,0,3,0
16889,SDSS J030927.11-080318.9,47.36297,-8.05525,G,,,,22.7g,0.0,0,0,15,1,0,4,0
16890,SDSS J030927.11-074943.0,47.36299,-7.82862,G,,,,21.6g,0.0,0,0,15,1,0,4,0
16891,WISEA J030927.11-075105.3,47.363,-7.85149,*,,,,18.4g,0.0,0,0,23,3,0,4,0
16892,SDSS J030927.12-072344.5,47.363,-7.39572,G,,,,24.2g,0.0,0,0,15,1,0,4,0
16893,WISEA J030927.08-073514.6,47.36302,-7.58733,G,,,,22.2g,0.0,0,0,27,2,0,4,0
16894,WISEA J030927.12-073253.9,47.36304,-7.54833,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16895,WISEA J030927.15-081655.6,47.36315,-8.28212,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16896,WISEA J030927.16-073429.6,47.36317,-7.57489,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16897,SDSS J030927.19-075450.4,47.36332,-7.914,G,,,,21.7g,0.0,0,0,19,2,0,4,0
16898,WISEA J030927.22-080442.1,47.36336,-8.07813,G,,,,22.5g,0.0,0,0,27,2,0,4,0
16899,WISEA J030927.21-072633.9,47.36339,-7.44276,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16900,WISEA J030927.23-073905.4,47.36346,-7.6515,*,,,,23.0g,0.0,0,0,17,2,0,4,0
16901,WISEA J030927.23-081607.2,47.36349,-8.26867,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16902,WISEA J030927.28-075924.3,47.36349,-7.98992,*,,,,22.7g,0.0,0,0,17,2,0,4,0
16903,WISEA J030927.24-082006.3,47.36353,-8.3351,*,,,,15.5g,0.0,0,0,29,5,0,4,0
16904,WISEA J030927.22-073442.5,47.36358,-7.57869,G,,,,21.7g,0.0,0,0,31,3,0,4,0
16905,SDSS J030927.26-074755.5,47.36361,-7.79877,G,,,,22.4g,0.0,0,0,15,1,0,3,0
16906,WISEA J030927.29-081123.2,47.36375,-8.1898,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16907,WISEA J030927.30-082740.1,47.36376,-8.46116,G,,,,22.3g,0.0,0,0,27,2,0,4,0
16908,WISEA J030927.31-075131.4,47.36381,-7.85874,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16909,SDSS J030927.31-075251.2,47.36382,-7.8809,*,,,,23.0g,0.0,0,0,5,1,0,3,0
16910,SDSS J030927.33-073912.5,47.36388,-7.65347,G,,,,22.9g,0.0,0,0,15,1,0,4,0
16911,WISEA J030927.38-073506.2,47.36389,-7.58473,G,,,,22.6g,0.0,0,0,27,2,0,4,0
16912,WISEA J030927.34-072106.3,47.36393,-7.35178,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16913,WISEA J030927.34-081347.5,47.36393,-8.22988,UvS,,,,     ,0.0,0,0,15,2,0,0,0
16914,WISEA J030927.34-074131.5,47.36395,-7.6921,*,-75.0,-0.000249,SLS ,18.4g,0.0,0,0,22,4,1,4,0
16915,WISEA J030927.35-081136.0,47.36398,-8.19334,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16916,WISEA J030927.35-073729.5,47.364,-7.62484,G,,,,22.0g,0.0,0,0,27,2,0,4,0
16917,WISEA J030927.36-075217.7,47.364,-7.8716,*,,,,15.9g,0.0,0,0,23,3,0,4,0
16918,WISEA J030927.40-082042.8,47.36404,-8.34507,G,147144.0,0.49082,SLS ,21.4g,0.0,2,0,31,3,1,4,0
16919,WISEA J030927.37-074539.3,47.36406,-7.76093,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16920,WISEA J030927.37-081856.5,47.36408,-8.3157,G,,,,20.5g,0.0,0,0,27,2,0,4,0
16921,SDSS J030927.38-080415.7,47.3641,-8.07103,G,,,,22.1g,0.0,0,0,15,1,0,4,0
16922,WISEA J030927.38-071559.0,47.36411,-7.26641,G,,,,20.6g,0.0,0,0,27,2,0,4,0
16923,WISEA J030927.38-073203.0,47.36412,-7.53417,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16924,SDSS J030927.39-075125.6,47.36413,-7.85712,G,,,,22.5g,0.0,0,0,19,2,0,4,0
16925,WISEA J030927.40-075144.2,47.36414,-7.86259,G,,,,21.7g,0.0,0,0,27,2,0,4,0
16926,WISEA J030927.42-073924.6,47.3642,-7.65673,G,,,,21.7g,0.0,0,0,27,2,0,4,0
16927,WISEA J030927.41-072421.7,47.36422,-7.40605,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16928,WISEA J030927.41-081253.1,47.36427,-8.21476,*,,,,23.1g,0.0,0,0,17,2,0,4,0
16929,WISEA J030927.44-080313.5,47.36437,-8.05369,G,,,,23.1g,0.0,0,0,27,2,0,4,0
16930,WISEA J030927.44-080501.9,47.3644,-8.08389,*,,,,23.0g,0.0,0,0,17,2,0,4,0
16931,WISEA J030927.47-074605.3,47.36441,-7.76813,G,124849.0,0.41645,SLS ,21.7g,0.0,2,0,31,3,1,4,0
16932,SDSS J030927.45-081602.6,47.36441,-8.26741,G,,,,21.8g,0.0,0,0,19,2,0,4,0
16933,WISEA J030927.45-080138.4,47.36442,-8.02735,*,,,,24.4g,0.0,0,0,17,2,0,4,0
16934,WISEA J030927.47-080401.3,47.36442,-8.06703,*,,,,21.5g,0.0,0,0,17,2,0,4,0
16935,WISEA J030927.48-075741.4,47.3645,-7.96152,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16936,WISEA J030927.48-075627.6,47.36452,-7.94101,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16937,SDSS J030927.48-080735.2,47.36454,-8.12645,*,,,,22.4g,0.0,0,0,5,1,0,4,0
16938,WISEA J030927.47-081447.0,47.3646,-8.24639,G,,,,22.6g,0.0,0,0,27,2,0,3,0
16939,WISEA J030927.50-073753.4,47.36461,-7.63151,G,,,,21.5g,0.0,0,0,27,2,0,3,0
16940,WISEA J030927.52-073813.5,47.36468,-7.63711,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16941,WISEA J030927.52-071747.5,47.36469,-7.29644,*,,,,20.6g,0.0,0,0,17,2,0,4,0
16942,WISEA J030927.53-082658.2,47.36471,-8.44952,*,,,,14.3g,0.0,0,0,31,5,0,4,0
16943,WISEA J030927.55-072948.1,47.3648,-7.4967,*,,,,17.9g,0.0,0,0,25,4,0,4,0
16944,WISEA J030927.55-075510.2,47.36483,-7.91951,G,,,,20.4g,0.0,0,0,31,3,0,4,0
16945,WISEA J030927.58-071704.5,47.36492,-7.28455,G,,,,22.2g,0.0,0,0,27,2,0,4,0
16946,WISEA J030927.60-082023.1,47.36502,-8.33975,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16947,WISEA J030927.60-072647.5,47.36502,-7.44653,*,,,,21.6g,0.0,0,0,17,2,0,4,0
16948,SDSS J030927.61-074101.7,47.36505,-7.68382,*,,,,24.6g,0.0,0,0,5,1,0,4,0
16949,SDSS J030927.61-080709.1,47.36507,-8.11922,G,,,,22.8g,0.0,0,0,15,1,0,4,0
16950,WISEA J030927.60-082103.4,47.36507,-8.35074,G,,,,22.0g,0.0,0,0,27,2,0,4,0
16951,WISEA J030927.63-082801.2,47.36513,-8.46701,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16952,WISEA J030927.66-082220.5,47.36525,-8.37238,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16953,SDSS J030927.66-080048.7,47.36525,-8.01354,G,,,,21.2g,0.0,0,0,19,2,0,4,0
16954,WISEA J030927.67-082826.4,47.3653,-8.47401,G,,,,21.7g,0.0,0,0,31,3,0,4,0
16955,WISEA J030927.67-075330.6,47.36531,-7.89186,IrS,,,,     ,0.0,0,0,12,1,0,0,0
16956,SDSS J030927.68-082311.9,47.36536,-8.38666,G,,,,24.3g,0.0,0,0,15,1,0,4,0
